Wavelength (nm)	Transmission (%)
1350.8	0.37398438
1350.9	0.37454894
1351.0	0.37511351
1351.1	0.37569443
1351.2	0.37627536
1351.3	0.3768714
1351.4	0.37746744
1351.5	0.37807727
1351.6	0.3786871
1351.7	0.37930933
1351.8	0.37993156
1351.9	0.3805647
1352.0	0.38119784
1352.1	0.38184032
1352.2	0.38248281
1352.3	0.38313296
1352.4	0.38378311
1352.5	0.38443916
1352.6	0.38509521
1352.7	0.3857553
1352.8	0.38641539
1352.9	0.38707755
1353.0	0.38773972
1353.1	0.38840192
1353.2	0.38906411
1353.3	0.38972417
1353.4	0.39038424
1353.5	0.39103992
1353.6	0.3916956
1353.7	0.39234454
1353.8	0.39299348
1353.9	0.39363323
1354.0	0.39427299
1354.1	0.394901
1354.2	0.39552901
1354.3	0.39614265
1354.4	0.39675628
1354.5	0.39735283
1354.6	0.39794937
1354.7	0.39852601
1354.8	0.39910265
1354.9	0.39965649
1355.0	0.40021033
1355.1	0.40073839
1355.2	0.40126645
1355.3	0.40176569
1355.4	0.40226493
1355.5	0.40273223
1355.6	0.40319953
1355.7	0.40363174
1355.8	0.40406395
1355.9	0.40445785
1356.0	0.40485175
1356.1	0.40520411
1356.2	0.40555646
1356.3	0.40586402
1356.4	0.40617158
1356.5	0.40643108
1356.6	0.40669058
1356.7	0.40689878
1356.8	0.40710698
1356.9	0.40726066
1357.0	0.40741434
1357.1	0.40751033
1357.2	0.40760632
1357.3	0.40764152
1357.4	0.40767672
1357.5	0.40764811
1357.6	0.40761949
1357.7	0.40752415
1357.8	0.40742882
1357.9	0.40726397
1358.0	0.40709912
1358.1	0.40686211
1358.2	0.40662511
1358.3	0.40631343
1358.4	0.40600176
1358.5	0.4056131
1358.6	0.40522443
1358.7	0.40475666
1358.8	0.40428889
1358.9	0.40374012
1359.0	0.40319135
1359.1	0.40255996
1359.2	0.40192857
1359.3	0.40121318
1359.4	0.40049779
1359.5	0.39969733
1359.6	0.39889686
1359.7	0.39801053
1359.8	0.3971242
1359.9	0.39615153
1360.0	0.39517886
1360.1	0.3941197
1360.2	0.39306055
1360.3	0.39191513
1360.4	0.39076972
1360.5	0.38953862
1360.6	0.38830752
1360.7	0.38699163
1360.8	0.38567575
1360.9	0.38427631
1361.0	0.38287687
1361.1	0.38139542
1361.2	0.37991398
1361.3	0.37835242
1361.4	0.37679085
1361.5	0.37515134
1361.6	0.37351184
1361.7	0.37179686
1361.8	0.37008189
1361.9	0.36829421
1362.0	0.36650653
1362.1	0.36464915
1362.2	0.36279176
1362.3	0.3608679
1362.4	0.35894403
1362.5	0.3569571
1362.6	0.35497017
1362.7	0.3529238
1362.8	0.35087743
1362.9	0.34877542
1363.0	0.34667341
1363.1	0.3445197
1363.2	0.34236599
1363.3	0.34016465
1363.4	0.33796331
1363.5	0.3357185
1363.6	0.33347369
1363.7	0.33118965
1363.8	0.32890561
1363.9	0.32658661
1364.0	0.32426761
1364.1	0.32191795
1364.2	0.31956829
1364.3	0.31719227
1364.4	0.31481625
1364.5	0.31241815
1364.6	0.31002005
1364.7	0.30760409
1364.8	0.30518813
1364.9	0.30275846
1365.0	0.30032879
1365.1	0.29788947
1365.2	0.29545016
1365.3	0.29300515
1365.4	0.29056014
1365.5	0.28811327
1365.6	0.28566639
1365.7	0.28322135
1365.8	0.28077631
1365.9	0.27833664
1366.0	0.27589698
1366.1	0.27346608
1366.2	0.27103519
1366.3	0.26861627
1366.4	0.26619735
1366.5	0.26379345
1366.6	0.26138955
1366.7	0.25900354
1366.8	0.25661753
1366.9	0.2542521
1367.0	0.25188667
1367.1	0.24954435
1367.2	0.24720203
1367.3	0.24488517
1367.4	0.24256831
1367.5	0.24027909
1367.6	0.23798987
1367.7	0.23573031
1367.8	0.23347075
1367.9	0.2312427
1368.0	0.22901465
1368.1	0.22681981
1368.2	0.22462497
1368.3	0.22246489
1368.4	0.2203048
1368.5	0.21818088
1368.6	0.21605696
1368.7	0.21397046
1368.8	0.21188396
1368.9	0.20983603
1369.0	0.2077881
1369.1	0.20577975
1369.2	0.2037714
1369.3	0.20180355
1369.4	0.1998357
1369.5	0.19790915
1369.6	0.19598259
1369.7	0.19409806
1369.8	0.19221352
1369.9	0.19037163
1370.0	0.18852974
1370.1	0.18673105
1370.2	0.18493237
1370.3	0.18317738
1370.4	0.1814224
1370.5	0.17971157
1370.6	0.17800073
1370.7	0.17633445
1370.8	0.17466816
1370.9	0.17304677
1371.0	0.17142539
1371.1	0.16984925
1371.2	0.16827311
1371.3	0.16674251
1371.4	0.16521192
1371.5	0.16372718
1371.6	0.16224244
1371.7	0.16080385
1371.8	0.15936526
1371.9	0.15797311
1372.0	0.15658097
1372.1	0.15523557
1372.2	0.15389018
1372.3	0.15259189
1372.4	0.15129361
1372.5	0.15004279
1372.6	0.14879198
1372.7	0.14758901
1372.8	0.14638604
1372.9	0.14523128
1373.0	0.14407653
1373.1	0.14297033
1373.2	0.14186414
1373.3	0.14080682
1373.4	0.13974951
1373.5	0.13874132
1373.6	0.13773314
1373.7	0.13677423
1373.8	0.13581532
1373.9	0.13490566
1374.0	0.133996
1374.1	0.13313534
1374.2	0.13227468
1374.3	0.13146243
1374.4	0.13065018
1374.5	0.12988529
1374.6	0.1291204
1374.7	0.12840121
1374.8	0.12768203
1374.9	0.12700611
1375.0	0.12633018
1375.1	0.12569409
1375.2	0.12505799
1375.3	0.12445708
1375.4	0.12385617
1375.5	0.12328437
1375.6	0.12271257
1375.7	0.12216222
1375.8	0.12161187
1375.9	0.12107359
1376.0	0.1205353
1376.1	0.11999802
1376.2	0.11946074
1376.3	0.11891193
1376.4	0.11836312
1376.5	0.11778923
1376.6	0.11721534
1376.7	0.11660253
1376.8	0.11598972
1376.9	0.11532485
1377.0	0.11465998
1377.1	0.11393176
1377.2	0.11320354
1377.3	0.11240371
1377.4	0.11160388
1377.5	0.11072819
1377.6	0.10985251
1377.7	0.10890136
1377.8	0.10795021
1377.9	0.10692871
1378.0	0.10590721
1378.1	0.10482472
1378.2	0.10374222
1378.3	0.10261132
1378.4	0.10148043
1378.5	0.10031574
1378.6	0.099151048
1378.7	0.097960702
1378.8	0.096784647
1378.9	0.095590323
1379.0	0.094410736
1379.1	0.093225899
1379.2	0.092055931
1379.3	0.090891995
1379.4	0.089742775
1379.5	0.088608833
1379.6	0.087489219
1379.7	0.086392038
1379.8	0.085308617
1379.9	0.084252823
1380.0	0.083210097
1380.1	0.082198468
1380.2	0.081199139
1380.3	0.080232939
1380.4	0.079278236
1380.5	0.07835755
1380.6	0.077447556
1380.7	0.076571591
1380.8	0.075705535
1380.9	0.074872883
1381.0	0.07404939
1381.1	0.073258235
1381.2	0.072475533
1381.3	0.071723816
1381.4	0.070979896
1381.5	0.070265437
1381.6	0.06955817
1381.7	0.068878765
1381.8	0.068205995
1381.9	0.06755947
1382.0	0.066919074
1382.1	0.066303334
1382.2	0.06569326
1382.3	0.065106309
1382.4	0.064524602
1382.5	0.06396456
1382.6	0.06340938
1382.7	0.062874497
1382.8	0.062344126
1382.9	0.061832777
1383.0	0.061325621
1383.1	0.060836305
1383.2	0.060350893
1383.3	0.05988223
1383.4	0.059417205
1383.5	0.058967924
1383.6	0.058522041
1383.7	0.058090978
1383.8	0.057663091
1383.9	0.057249178
1384.0	0.056838236
1384.1	0.056440492
1384.2	0.056045531
1384.3	0.055663049
1384.4	0.055283176
1384.5	0.054915122
1384.6	0.054549519
1384.7	0.054195126
1384.8	0.053843037
1384.9	0.053501602
1385.0	0.053162332
1385.1	0.052833204
1385.2	0.052506114
1385.3	0.052188696
1385.4	0.051873196
1385.5	0.051566932
1385.6	0.051262477
1385.7	0.050966857
1385.8	0.050672942
1385.9	0.050387492
1386.0	0.05010365
1386.1	0.049827931
1386.2	0.04955373
1386.3	0.049287343
1386.4	0.049022388
1386.5	0.048764964
1386.6	0.048508891
1386.7	0.048260084
1386.8	0.048012554
1386.9	0.047772044
1387.0	0.047532739
1387.1	0.047300226
1387.2	0.047068851
1387.3	0.046844055
1387.4	0.046620333
1387.5	0.046402992
1387.6	0.046186664
1387.7	0.045976531
1387.8	0.045767354
1387.9	0.045564199
1388.0	0.045361945
1388.1	0.045165549
1388.2	0.044970003
1388.3	0.044780154
1388.4	0.044591106
1388.5	0.044407601
1388.6	0.044224852
1388.7	0.044047502
1388.8	0.043870863
1388.9	0.043699487
1389.0	0.043528781
1389.1	0.043363209
1389.2	0.043198268
1389.3	0.043038341
1389.4	0.042879006
1389.5	0.04272457
1389.6	0.042570691
1389.7	0.042421604
1389.8	0.042273038
1389.9	0.042129162
1390.0	0.041985776
1390.1	0.041846984
1390.2	0.041708652
1390.3	0.041574833
1390.4	0.041441443
1390.5	0.041312494
1390.6	0.041183947
1390.7	0.04105977
1390.8	0.040935967
1390.9	0.04081647
1391.0	0.040697322
1391.1	0.040582418
1391.2	0.040467839
1391.3	0.040357446
1391.4	0.040247354
1391.5	0.040141394
1391.6	0.040035714
1391.7	0.039934114
1391.8	0.039832773
1391.9	0.039735465
1392.0	0.039638395
1392.1	0.039545313
1392.2	0.039452449
1392.3	0.039363528
1392.4	0.039274807
1392.5	0.039189984
1392.6	0.039105344
1392.7	0.03902456
1392.8	0.038943943
1392.9	0.038867143
1393.0	0.038790495
1393.1	0.038717628
1393.2	0.038644898
1393.3	0.038575916
1393.4	0.038507057
1393.5	0.038441914
1393.6	0.038376881
1393.7	0.038315536
1393.8	0.038254289
1393.9	0.038196703
1394.0	0.038139204
1394.1	0.038085342
1394.2	0.038031556
1394.3	0.037981388
1394.4	0.037931286
1394.5	0.037884786
1394.6	0.037838343
1394.7	0.037795487
1394.8	0.03775268
1394.9	0.037713448
1395.0	0.037674257
1395.1	0.037638631
1395.2	0.037603039
1395.3	0.037571003
1395.4	0.037538995
1395.5	0.037510537
1395.6	0.037482101
1395.7	0.037457211
1395.8	0.037432338
1395.9	0.037411008
1396.0	0.037389691
1396.1	0.037371916
1396.2	0.03735415
1396.3	0.037339925
1396.4	0.037325705
1396.5	0.037315026
1396.6	0.03730435
1396.7	0.037297217
1396.8	0.037290084
1396.9	0.037286498
1397.0	0.037282912
1397.1	0.037282877
1397.2	0.037282842
1397.3	0.037286366
1397.4	0.03728989
1397.5	0.037296981
1397.6	0.037304074
1397.7	0.037314746
1397.8	0.037325421
1397.9	0.037339688
1398.0	0.03735396
1398.1	0.03737184
1398.2	0.037389729
1398.3	0.037411245
1398.4	0.037432773
1398.5	0.037457952
1398.6	0.037483148
1398.7	0.037512019
1398.8	0.037540912
1398.9	0.037573506
1399.0	0.037606129
1399.1	0.037642482
1399.2	0.037678871
1399.3	0.03771902
1399.4	0.037759213
1399.5	0.0378032
1399.6	0.037847238
1399.7	0.037895107
1399.8	0.037943036
1399.9	0.037994832
1400.0	0.0380467
1400.1	0.038102474
1400.2	0.038158331
1400.3	0.038218136
1400.4	0.038278035
1400.5	0.038341926
1400.6	0.038405924
1400.7	0.03847396
1400.8	0.038542117
1400.9	0.03861436
1401.0	0.038686738
1401.1	0.038763254
1401.2	0.038839922
1401.3	0.03892078
1401.4	0.039001808
1401.5	0.039087083
1401.6	0.039172544
1401.7	0.039262313
1401.8	0.039352288
1401.9	0.039446632
1402.0	0.039541202
1402.1	0.039640207
1402.2	0.039739461
1402.3	0.039843221
1402.4	0.039947252
1402.5	0.040055865
1402.6	0.040164773
1402.7	0.040278341
1402.8	0.040392231
1402.9	0.040510863
1403.0	0.040629844
1403.1	0.040753652
1403.2	0.040877838
1403.3	0.04100694
1403.4	0.04113645
1403.5	0.04127097
1403.6	0.04140593
1403.7	0.041545997
1403.8	0.041686537
1403.9	0.041832285
1404.0	0.041978542
1404.1	0.04213011
1404.2	0.042282226
1404.3	0.042439756
1404.4	0.042597873
1404.5	0.042761511
1404.6	0.042925778
1404.7	0.043095677
1404.8	0.043266249
1404.9	0.043442568
1405.0	0.043619606
1405.1	0.043802512
1405.2	0.043986185
1405.3	0.04417585
1405.4	0.044366334
1405.5	0.044562941
1405.6	0.044760418
1405.7	0.044964154
1405.8	0.045168817
1405.9	0.045379878
1406.0	0.045591926
1406.1	0.045810518
1406.2	0.046030157
1406.3	0.046256497
1406.4	0.04648395
1406.5	0.046718264
1406.6	0.046953759
1406.7	0.047196284
1406.8	0.047440062
1406.9	0.047691043
1407.0	0.047943352
1407.1	0.048203044
1407.2	0.048464143
1407.3	0.048732813
1407.4	0.049002971
1407.5	0.049280893
1407.6	0.049560392
1407.7	0.049847852
1407.8	0.050136981
1407.9	0.050434278
1408.0	0.050733338
1408.1	0.051040781
1408.2	0.051350087
1408.3	0.051667998
1408.4	0.051987876
1408.5	0.052316588
1408.6	0.052647379
1408.7	0.052987239
1408.8	0.053329293
1408.9	0.05368066
1409.0	0.054034342
1409.1	0.054397587
1409.2	0.054763274
1409.3	0.055138781
1409.4	0.055516862
1409.5	0.055905028
1409.6	0.056295907
1409.7	0.05669714
1409.8	0.057101233
1409.9	0.057515957
1410.0	0.057933692
1410.1	0.05836234
1410.2	0.058794159
1410.3	0.059237172
1410.4	0.059683524
1410.5	0.060141355
1410.6	0.060602699
1410.7	0.061075812
1410.8	0.061552619
1410.9	0.062041489
1411.0	0.062534241
1411.1	0.063039352
1411.2	0.063548542
1411.3	0.064070386
1411.4	0.064596515
1411.5	0.065135594
1411.6	0.065679171
1411.7	0.066235991
1411.8	0.066797531
1411.9	0.067372603
1412.0	0.067952627
1412.1	0.068546465
1412.2	0.069145493
1412.3	0.069758613
1412.4	0.070377169
1412.5	0.071010082
1412.6	0.071648687
1412.7	0.0723019
1412.8	0.072961068
1412.9	0.073635076
1413.0	0.07431531
1413.1	0.075010594
1413.2	0.075712382
1413.3	0.0764294
1413.4	0.07715321
1413.5	0.077892398
1413.6	0.078638668
1413.7	0.079400427
1413.8	0.080169565
1413.9	0.080954254
1414.0	0.081746624
1414.1	0.082554555
1414.2	0.083370472
1414.3	0.084201899
1414.4	0.085041618
1414.5	0.085896727
1414.6	0.086760435
1414.7	0.087639328
1414.8	0.088527124
1414.9	0.089429808
1415.0	0.090341696
1415.1	0.091268066
1415.2	0.092203936
1415.3	0.093153761
1415.4	0.09411337
1415.5	0.095086272
1415.6	0.096069232
1415.7	0.097064668
1415.8	0.098070419
1415.9	0.099087661
1416.0	0.10011545
1416.1	0.10115894
1416.2	0.10220244
1416.3	0.10326571
1416.4	0.10432899
1416.5	0.1054106
1416.6	0.10649221
1416.7	0.10759043
1416.8	0.10868864
1416.9	0.10980141
1417.0	0.11091418
1417.1	0.11203911
1417.2	0.11316404
1417.3	0.11429838
1417.4	0.11543273
1417.5	0.11657334
1417.6	0.11771396
1417.7	0.11885729
1417.8	0.12000062
1417.9	0.12114268
1418.0	0.12228474
1418.1	0.12342111
1418.2	0.12455748
1418.3	0.12568327
1418.4	0.12680905
1418.5	0.12791892
1418.6	0.12902879
1418.7	0.13011696
1418.8	0.13120513
1418.9	0.13226539
1419.0	0.13332565
1419.1	0.13435139
1419.2	0.13537713
1419.3	0.13636139
1419.4	0.13734565
1419.5	0.13828117
1419.6	0.1392167
1419.7	0.140096
1419.8	0.14097531
1419.9	0.14179079
1420.0	0.14260626
1420.1	0.14335025
1420.2	0.14409425
1420.3	0.14475919
1420.4	0.14542414
1420.5	0.14600269
1420.6	0.14658124
1420.7	0.14706639
1420.8	0.14755153
1420.9	0.14793676
1421.0	0.14832198
1421.1	0.1486014
1421.2	0.14888081
1421.3	0.1490493
1421.4	0.14921778
1421.5	0.14927111
1421.6	0.14932445
1421.7	0.14925942
1421.8	0.1491944
1421.9	0.14900892
1422.0	0.14882344
1422.1	0.1485166
1422.2	0.14820975
1422.3	0.14778185
1422.4	0.14735394
1422.5	0.14680654
1422.6	0.14625913
1422.7	0.14559499
1422.8	0.14493086
1422.9	0.14415395
1423.0	0.14337703
1423.1	0.14249239
1423.2	0.14160774
1423.3	0.1406214
1423.4	0.13963505
1423.5	0.13855391
1423.6	0.13747277
1423.7	0.13630447
1423.8	0.13513616
1423.9	0.13388888
1424.0	0.1326416
1424.1	0.13132396
1424.2	0.13000631
1424.3	0.12862716
1424.4	0.127248
1424.5	0.12581629
1424.6	0.12438457
1424.7	0.1229092
1424.8	0.12143384
1424.9	0.11992355
1425.0	0.11841327
1425.1	0.11687651
1425.2	0.11533976
1425.3	0.11378459
1425.4	0.11222942
1425.5	0.11066343
1425.6	0.10909745
1425.7	0.10752772
1425.8	0.105958
1425.9	0.10439104
1426.0	0.10282409
1426.1	0.10126582
1426.2	0.099707557
1426.3	0.098151157
1426.4	0.096619052
1426.5	0.095081294
1426.6	0.093568011
1426.7	0.092053093
1426.8	0.090562702
1426.9	0.089074251
1427.0	0.087610263
1427.1	0.086151361
1427.2	0.084716753
1427.3	0.083289972
1427.4	0.081887221
1427.5	0.08049466
1427.6	0.07912578
1427.7	0.077769099
1427.8	0.07643568
1427.9	0.075116144
1428.0	0.073819387
1428.1	0.072537902
1428.2	0.071278663
1428.3	0.070035815
1428.4	0.068814638
1428.5	0.067610729
1428.6	0.066427883
1428.7	0.06526297
1428.8	0.064118486
1428.9	0.06299241
1429.0	0.06188611
1429.1	0.060798527
1429.2	0.059730057
1429.3	0.058680468
1429.4	0.057649321
1429.5	0.056637094
1429.6	0.055642639
1429.7	0.054667034
1429.8	0.053708534
1429.9	0.052768724
1430.0	0.051845358
1430.1	0.050940446
1430.2	0.050051327
1430.3	0.049180363
1430.4	0.048324555
1430.5	0.04748655
1430.6	0.046663078
1430.7	0.045857016
1430.8	0.045064879
1430.9	0.044289726
1431.0	0.043527906
1431.1	0.042782619
1431.2	0.042050092
1431.3	0.041333627
1431.4	0.040629369
1431.5	0.039940688
1431.6	0.03926368
1431.7	0.038601756
1431.8	0.037950992
1431.9	0.037314815
1432.0	0.036689302
1432.1	0.036077879
1432.2	0.035476646
1432.3	0.034889007
1432.4	0.034311102
1432.5	0.0337463
1432.6	0.033190796
1432.7	0.032647911
1432.8	0.032113906
1432.9	0.031592047
1433.0	0.031078668
1433.1	0.030576971
1433.2	0.030083373
1433.3	0.029601004
1433.4	0.02912637
1433.5	0.028662526
1433.6	0.028206069
1433.7	0.027759975
1433.8	0.027320937
1433.9	0.026891848
1434.0	0.026469498
1434.1	0.026056699
1434.2	0.025650338
1434.3	0.025253141
1434.4	0.024862095
1434.5	0.024479843
1434.6	0.024103468
1434.7	0.023735529
1434.8	0.023373206
1434.9	0.023018975
1435.0	0.022670112
1435.1	0.02232901
1435.2	0.021993041
1435.3	0.021664514
1435.4	0.021340894
1435.5	0.021024412
1435.6	0.020712623
1435.7	0.020407679
1435.8	0.020107225
1435.9	0.019813334
1436.0	0.019523739
1436.1	0.019240439
1436.2	0.018961249
1436.3	0.018688096
1436.4	0.018418878
1436.5	0.018155451
1436.6	0.01789579
1436.7	0.017641684
1436.8	0.017391185
1436.9	0.017146014
1437.0	0.016904299
1437.1	0.016667694
1437.2	0.016434402
1437.3	0.016206012
1437.4	0.015980797
1437.5	0.015760288
1437.6	0.015542821
1437.7	0.01532987
1437.8	0.015119836
1437.9	0.014914137
1438.0	0.014711237
1438.1	0.014512498
1438.2	0.014316443
1438.3	0.014124384
1438.4	0.013934902
1438.5	0.013749257
1438.6	0.013566085
1438.7	0.013386598
1438.8	0.013209486
1438.9	0.013035915
1439.0	0.012864624
1439.1	0.012696735
1439.2	0.012531037
1439.3	0.012368608
1439.4	0.012208285
1439.5	0.012051104
1439.6	0.011895946
1439.7	0.01174381
1439.8	0.011593619
1439.9	0.011446333
1440.0	0.011300919
1440.1	0.011158298
1440.2	0.011017477
1440.3	0.010879343
1440.4	0.010742941
1440.5	0.010609125
1440.6	0.010476976
1440.7	0.010347315
1440.8	0.010219259
1440.9	0.010093597
1441.0	0.0099694814
1441.1	0.009847671
1441.2	0.009727349
1441.3	0.0096092472
1441.4	0.0094925793
1441.5	0.0093780498
1441.6	0.0092649021
1441.7	0.0091538143
1441.8	0.0090440584
1441.9	0.0089362874
1442.0	0.0088298005
1442.1	0.0087252265
1442.2	0.0086218909
1442.3	0.0085203993
1442.4	0.0084201023
1442.5	0.0083215833
1442.6	0.0082242169
1442.7	0.0081285652
1442.8	0.008034026
1442.9	0.0079411406
1443.0	0.0078493292
1443.1	0.0077591135
1443.2	0.0076699346
1443.3	0.0075822957
1443.4	0.0074956581
1443.5	0.0074105068
1443.6	0.0073263228
1443.7	0.0072435736
1443.8	0.0071617591
1443.9	0.0070813301
1444.0	0.0070018043
1444.1	0.0069236164
1444.2	0.0068463017
1444.3	0.006770279
1444.4	0.0066951004
1444.5	0.0066211694
1444.6	0.0065480549
1444.7	0.0064761455
1444.8	0.0064050258
1444.9	0.0063350705
1445.0	0.0062658791
1445.1	0.0061978129
1445.2	0.0061304861
1445.3	0.0060642466
1445.4	0.0059987229
1445.5	0.0059342503
1445.6	0.0058704707
1445.7	0.0058077074
1445.8	0.0057456151
1445.9	0.0056845057
1446.0	0.0056240462
1446.1	0.0055645375
1446.2	0.0055056585
1446.3	0.0054476994
1446.4	0.0053903505
1446.5	0.005333892
1446.6	0.0052780249
1446.7	0.0052230199
1446.8	0.0051685881
1446.9	0.005114991
1447.0	0.0050619497
1447.1	0.0050097168
1447.2	0.0049580228
1447.3	0.0049071119
1447.4	0.0048567237
1447.5	0.0048070942
1447.6	0.0047579718
1447.7	0.0047095844
1447.8	0.0046616892
1447.9	0.0046145064
1448.0	0.0045678011
1448.1	0.0045217864
1448.2	0.0044762353
1448.3	0.0044313542
1448.4	0.0043869231
1448.5	0.0043431422
1448.6	0.0042997983
1448.7	0.0042570853
1448.8	0.0042147967
1448.9	0.0041731207
1449.0	0.0041318568
1449.1	0.0040911877
1449.2	0.0040509188
1449.3	0.0040112276
1449.4	0.0039719253
1449.5	0.0039331839
1449.6	0.0038948204
1449.7	0.0038570018
1449.8	0.0038195505
1449.9	0.0037826286
1450.0	0.0037460636
1450.1	0.003710013
1450.2	0.0036743093
1450.3	0.003639105
1450.4	0.0036042381
1450.5	0.0035698561
1450.6	0.0035358021
1450.7	0.003502219
1450.8	0.0034689549
1450.9	0.0034361481
1451.0	0.0034036517
1451.1	0.0033715996
1451.2	0.0033398493
1451.3	0.0033085308
1451.4	0.0032775059
1451.5	0.0032469005
1451.6	0.003216581
1451.7	0.0031866691
1451.8	0.0031570354
1451.9	0.0031277981
1452.0	0.0030988315
1452.1	0.0030702502
1452.2	0.0030419326
1452.3	0.0030139898
1452.4	0.0029863036
1452.5	0.0029589822
1452.6	0.0029319107
1452.7	0.0029051941
1452.8	0.002878721
1452.9	0.0028525932
1453.0	0.0028267026
1453.1	0.0028011482
1453.2	0.0027758248
1453.3	0.0027508288
1453.4	0.0027260578
1453.5	0.0027016055
1453.6	0.0026773725
1453.7	0.0026534499
1453.8	0.002629741
1453.9	0.0026063344
1454.0	0.0025831361
1454.1	0.0025602323
1454.2	0.0025375315
1454.3	0.0025151175
1454.4	0.0024929015
1454.5	0.0024709649
1454.6	0.0024492213
1454.7	0.00242775
1454.8	0.0024064669
1454.9	0.0023854491
1455.0	0.0023646149
1455.1	0.0023440392
1455.2	0.0023236425
1455.3	0.0023034979
1455.4	0.0022835279
1455.5	0.0022638037
1455.6	0.0022442498
1455.7	0.0022249354
1455.8	0.0022057873
1455.9	0.0021868728
1456.0	0.0021681204
1456.1	0.0021495959
1456.2	0.0021312297
1456.3	0.0021130857
1456.4	0.0020950961
1456.5	0.0020773234
1456.6	0.0020597015
1456.7	0.0020422911
1456.8	0.0020250279
1456.9	0.0020079712
1457.0	0.0019910581
1457.1	0.0019743466
1457.2	0.0019577753
1457.3	0.0019414007
1457.4	0.0019251631
1457.5	0.0019091175
1457.6	0.0018932056
1457.7	0.0018774812
1457.8	0.0018618874
1457.9	0.0018464767
1458.0	0.0018311936
1458.1	0.0018160892
1458.2	0.0018011094
1458.3	0.0017863042
1458.4	0.0017716207
1458.5	0.0017571078
1458.6	0.0017427137
1458.7	0.0017284862
1458.8	0.0017143749
1458.9	0.0017004264
1459.0	0.0016865913
1459.1	0.0016729153
1459.2	0.0016593501
1459.3	0.0016459404
1459.4	0.001632639
1459.5	0.0016194895
1459.6	0.0016064459
1459.7	0.0015935507
1459.8	0.001580759
1459.9	0.0015681125
1460.0	0.0015555671
1460.1	0.0015431635
1460.2	0.0015308588
1460.3	0.0015186928
1460.4	0.0015066234
1460.5	0.0014946895
1460.6	0.0014828502
1460.7	0.0014711434
1460.8	0.0014595289
1460.9	0.001448044
1461.0	0.0014366495
1461.1	0.0014253816
1461.2	0.001414202
1461.3	0.0014031464
1461.4	0.0013921771
1461.5	0.001381329
1461.6	0.0013705653
1461.7	0.0013599202
1461.8	0.0013493577
1461.9	0.0013389111
1462.0	0.0013285454
1462.1	0.001318293
1462.2	0.0013081198
1462.3	0.0012980575
1462.4	0.0012880727
1462.5	0.0012781965
1462.6	0.001268396
1462.7	0.0012587019
1462.8	0.0012490818
1462.9	0.001239566
1463.0	0.0012301226
1463.1	0.0012207813
1463.2	0.0012115109
1463.3	0.0012023404
1463.4	0.0011932393
1463.5	0.0011842361
1463.6	0.0011753008
1463.7	0.0011664614
1463.8	0.0011576885
1463.9	0.0011490095
1464.0	0.0011403955
1464.1	0.0011318736
1464.2	0.0011234153
1464.3	0.0011150471
1464.4	0.0011067413
1464.5	0.0010985237
1464.6	0.0010903672
1464.7	0.0010822971
1464.8	0.0010742867
1464.9	0.0010663609
1465.0	0.0010584937
1465.1	0.0010507094
1465.2	0.0010429824
1465.3	0.0010353366
1465.4	0.0010277469
1465.5	0.0010202368
1465.6	0.0010127816
1465.7	0.0010054044
1465.8	0.00099808095
1465.9	0.00099083397
1466.0	0.00098363961
1466.1	0.00097652019
1466.2	0.00096945229
1466.3	0.00096245786
1466.4	0.00095551389
1466.5	0.00094864194
1466.6	0.00094181941
1466.7	0.00093506749
1466.8	0.00092836398
1466.9	0.00092172969
1467.0	0.00091514282
1467.1	0.00090862383
1467.2	0.00090215128
1467.3	0.00089574531
1467.4	0.00088938482
1467.5	0.00088308962
1467.6	0.00087683898
1467.7	0.00087065237
1467.8	0.00086450941
1467.9	0.00085842926
1468.0	0.00085239188
1468.1	0.0008464161
1468.2	0.00084048221
1468.3	0.00083460877
1468.4	0.00082877637
1468.5	0.00082300326
1468.6	0.00081727036
1468.7	0.00081159564
1468.8	0.00080596033
1468.9	0.00080038209
1469.0	0.00079484246
1469.1	0.00078935884
1469.2	0.00078391306
1469.3	0.00077852223
1469.4	0.00077316848
1469.5	0.00076786867
1469.6	0.00076260519
1469.7	0.00075739465
1469.8	0.00075221971
1469.9	0.00074709673
1470.0	0.00074200864
1470.1	0.00073697154
1470.2	0.00073196865
1470.3	0.0007270158
1470.4	0.00072209647
1470.5	0.00071722626
1470.6	0.0007123889
1470.7	0.00070759975
1470.8	0.0007028428
1470.9	0.00069813316
1471.0	0.00069345509
1471.1	0.00068882347
1471.2	0.00068422278
1471.3	0.00067966769
1471.4	0.00067514293
1471.5	0.00067066293
1471.6	0.00066621266
1471.7	0.00066180634
1471.8	0.00065742916
1471.9	0.00065309514
1472.0	0.00064878968
1472.1	0.0006445266
1472.2	0.00064029153
1472.3	0.00063609808
1472.4	0.00063193209
1472.5	0.00062780699
1472.6	0.00062370881
1472.7	0.0006196508
1472.8	0.00061561919
1472.9	0.00061162704
1473.0	0.00060766078
1473.1	0.00060373328
1473.2	0.00059983117
1473.3	0.00059596715
1473.4	0.00059212802
1473.5	0.00058832632
1473.6	0.00058454903
1473.7	0.00058080851
1473.8	0.00057709194
1473.9	0.0005734115
1474.0	0.00056975453
1474.1	0.00056613309
1474.2	0.00056253466
1474.3	0.00055897112
1474.4	0.00055543016
1474.5	0.00055192348
1474.6	0.00054843893
1474.7	0.00054498807
1474.8	0.00054155893
1474.9	0.00053816288
